ballas	102	BALLAS1	VOICE_GNG_BALLAS1|VOICE_GNG_BALLAS2	22	639	21	-1	-1	-1	7	29	1832	830	3	1	0	-29.5552	1
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	43	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
police	284	lapdm1	VOICE_EMG_MCOP1|VOICE_EMG_MCOP6	220	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	27	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
police	284	lapdm1	VOICE_EMG_MCOP1|VOICE_EMG_MCOP6	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	27	0	0	0
ballas	102	BALLAS1	VOICE_GNG_BALLAS1|VOICE_GNG_BALLAS2	144	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	0	0	0
police	284	lapdm1	VOICE_EMG_MCOP1|VOICE_EMG_MCOP6	343	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	27	0	0	0
police	284	lapdm1	VOICE_EMG_MCOP1|VOICE_EMG_MCOP6	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	28	0	0	0
police	280	lapd1	VOICE_EMG_LAPD1|VOICE_EMG_LAPD8	220	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	14	0	0	0
police	280	lapd1	VOICE_EMG_LAPD1|VOICE_EMG_LAPD8	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	14	0	0	0
police	280	lapd1	VOICE_EMG_LAPD1|VOICE_EMG_LAPD8	43	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	15	0	0	0
police	280	lapd1	VOICE_EMG_LAPD1|VOICE_EMG_LAPD8	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	19	0	0	0
police	280	lapd1	VOICE_EMG_LAPD1|VOICE_EMG_LAPD8	144	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	17	0	0	0
ballas	102	BALLAS1	VOICE_GNG_BALLAS1|VOICE_GNG_BALLAS2	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	89	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ambient	227	ped_227	voice_type_0|voice_id_114|gender_0	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	114	0	0	0
police	284	lapdm1	VOICE_EMG_MCOP1|VOICE_EMG_MCOP6	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	26	0	0	0
ambient	261	ped_261	voice_type_0|voice_id_186|gender_0	67	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	186	0	0	0
police	284	lapdm1	VOICE_EMG_MCOP1|VOICE_EMG_MCOP6	345	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	26	0	0	0
ambient	227	ped_227	voice_type_0|voice_id_114|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	114	0	0	0
ambient	69	ped_69	voice_type_0|voice_id_93|gender_1	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	93	1	0	0
ambient	229	ped_229	voice_type_0|voice_id_116|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	116	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	68	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ambient	227	ped_227	voice_type_0|voice_id_114|gender_0	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	114	0	0	0
ambient	227	ped_227	voice_type_0|voice_id_114|gender_0	342	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	114	0	0	0
ambient	41	ped_41	voice_type_0|voice_id_63|gender_1	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	63	1	0	0
ambient	41	ped_41	voice_type_0|voice_id_63|gender_1	345	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	63	1	0	0
ambient	41	ped_41	voice_type_0|voice_id_63|gender_1	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	63	1	0	0
ambient	58	ped_58	voice_type_0|voice_id_86|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	86	0	0	0
police	280	lapd1	VOICE_EMG_LAPD1|VOICE_EMG_LAPD8	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	15	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	22	642	22	-1	-1	-1	7	59	1629	707	3	4	0	-20.6842	1
ambient	59	ped_59	voice_type_0|voice_id_87|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	87	0	0	0
ambient	44	ped_44	voice_type_0|voice_id_65|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	65	0	0	0
ambient	29	ped_29	voice_type_0|voice_id_192|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	192	0	0	0
police	280	lapd1	VOICE_EMG_LAPD1|VOICE_EMG_LAPD8	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	15	0	0	0
police	280	lapd1	VOICE_EMG_LAPD1|VOICE_EMG_LAPD8	345	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	15	0	0	0
ambient	95	ped_95	voice_type_0|voice_id_178|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	178	0	0	0
ambient	141	ped_141	voice_type_0|voice_id_111|gender_1	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	111	1	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ambient	46	ped_46	voice_type_0|voice_id_70|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	0	0	0
ambient	147	ped_147	voice_type_0|voice_id_185|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	185	0	0	0
ambient	241	ped_241	voice_type_0|voice_id_107|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	107	0	0	0
ambient	89	ped_89	voice_type_0|voice_id_161|gender_1	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	161	1	0	0
ambient	100	ped_100	voice_type_0|voice_id_191|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	191	0	0	0
ambient	78	ped_78	voice_type_0|voice_id_179|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	179	0	0	0
ambient	95	ped_95	voice_type_0|voice_id_178|gender_0	343	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	178	0	0	0
ambient	261	ped_261	voice_type_0|voice_id_186|gender_0	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	186	0	0	0
ambient	56	ped_56	voice_type_0|voice_id_82|gender_1	166	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	82	1	0	0
ambient	242	ped_242	voice_type_0|voice_id_108|gender_0	165	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	108	0	0	0
ambient	56	ped_56	voice_type_0|voice_id_82|gender_1	171	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	82	1	0	0
ambient	152	ped_152	voice_type_0|voice_id_168|gender_1	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	168	1	0	0
